timestamp,message
1.73996E+12,"{""timestamp"":1739959863748,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesSQLiRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""SQL_INJECTION"",""location"":""ALL_QUERY_ARGS"",""matchedData"":[""1"",""UNION"",""SELECT"",""username"",""FROM""],""matchedFieldName"":""id"",""sensitivityLevel"":""LOW""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":{""ruleId"":""SQLi_QUERYARGUMENTS"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/"",""args"":""id=1%20UNION%20SELECT%20username,%20password%20FROM%20users"",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""LnIj7NMGDtn69KdhZG5TGnDXJWTr3MZ1xqc6BJKmwDDmqi-iAJNr6w==""},""labels"":[{""name"":""awswaf:managed:aws:sql-database:SQLi_QueryArguments""}],""ja3Fingerprint"":""cb8736cb56bf22e5cf108d37eaf39132"",""ja4Fingerprint"":""t13d1517h2_8daaf6152771_b6f405a00624""}"
1.73996E+12,"{""timestamp"":1739959863837,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/?id=1%20UNION%20SELECT%20username,%20password%20FROM%20users""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""jZu7biNWlDm96MKIPadn-XHTycTRlhbE3pobwr425qbeGktd129DHQ==""},""ja3Fingerprint"":""cb8736cb56bf22e5cf108d37eaf39132"",""ja4Fingerprint"":""t13d1517h2_8daaf6152771_b6f405a00624""}"
1.73997E+12,"{""timestamp"":1739966565759,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""User-Agent"",""value"":""Googlebot/2.1 (+http://www.google.com/bot.html)""},{""name"":""Accept"",""value"":""*/*""}],""uri"":""/"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""VDXXIS_x82YkAnBt2nKrtezSIOcmtfUflgtlGiQuDuqc8qLemUtdIQ==""},""ja3Fingerprint"":""fae0e5d973c96ae1888b99538efa0363"",""ja4Fingerprint"":""t13d2013h1_2b729b4bf6f3_e24568c0d440""}"
1.73997E+12,"{""timestamp"":1739966841081,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesWordPressRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""04e555d5-66f6-4faa-9fa0-2d462e9e7ef0""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/"",""args"":""q=%3Cscript%3Ealert(%27XSS%27)%3C/script%3E"",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""ifNhI1auD-PwjQvF5QZ8du_jqh80_OrrDohJWNFQYrtjSYvEEUVExA==""},""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966862948,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesAdminProtectionRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":{""ruleId"":""AdminProtection_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""f8a8e640-8e47-43c4-a009-070c2a2f2eaa""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/admin"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""8AsmgM5-tBN5jrf7dqzUXvU1kiIC7LigIzXUF0nDL09Vq7RA7TuVhQ==""},""labels"":[{""name"":""awswaf:managed:aws:admin-protection:AdminProtection_URIPath""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966884124,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesAdminProtectionRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":{""ruleId"":""AdminProtection_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""43b1b03a-41e4-4765-9792-346116fbbd1c""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/wp-admin"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""jJqG1xn_Xkx1H8efaMJkwsrg0pcaCNLfybgffDKVPaaJu79yQMQ2pw==""},""labels"":[{""name"":""awswaf:managed:aws:admin-protection:AdminProtection_URIPath""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966896577,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesWordPressRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesWordPressRuleSet"",""terminatingRule"":{""ruleId"":""WordPressExploitablePaths_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""3d2f27c2-fc74-4aa1-84ce-2f12c6a848e2""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/xmlrpc.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""Ppm3sIwgO3Eahdas-yRmdtODe66-Rjtm2ipLbtJfOZGWnHKOk6ylBQ==""},""labels"":[{""name"":""awswaf:managed:aws:wordpress-app:WordPressExploitablePaths_URIPATH""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966926393,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesWordPressRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesWordPressRuleSet"",""terminatingRule"":{""ruleId"":""WordPressExploitablePaths_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""b4fb9992-e02d-4882-96cd-28e0a3a5c35f""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/xmlrpc.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""0_1uTUl_bwKBElVFKnKjR8tscMi87qG3bn8RLLHG5AZ7PPqvU7MlIA==""},""labels"":[{""name"":""awswaf:managed:aws:wordpress-app:WordPressExploitablePaths_URIPATH""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966927651,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesWordPressRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesWordPressRuleSet"",""terminatingRule"":{""ruleId"":""WordPressExploitablePaths_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""2efd775c-fbd5-4926-a19e-44600f29ece9""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/xmlrpc.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""AcTPGzbNuf-LZjDo_QOYLtX-0itQ4br-OvhVLfvFZURhCZ70j5RbZQ==""},""labels"":[{""name"":""awswaf:managed:aws:wordpress-app:WordPressExploitablePaths_URIPATH""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966928847,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""AWS-AWSManagedRulesWordPressRuleSet"",""terminatingRuleType"":""MANAGED_RULE_GROUP"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[{""conditionType"":""REGEX"",""location"":""URI"",""matchedData"":null,""matchedFieldName"":""""}],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesAdminProtectionRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesWordPressRuleSet"",""terminatingRule"":{""ruleId"":""WordPressExploitablePaths_URIPATH"",""action"":""BLOCK"",""ruleMatchDetails"":null},""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""0895dd3c-8327-4c77-b7e9-35f474b384b5""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/xmlrpc.php"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""_mQvxt3mNV5jUMw4EOPdPqqRI8DvFYG1vt66GkbSzrqs7BAPxdq0tg==""},""labels"":[{""name"":""awswaf:managed:aws:wordpress-app:WordPressExploitablePaths_URIPATH""}],""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73997E+12,"{""timestamp"":1739966959709,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""tziki-rule"",""terminatingRuleType"":""REGULAR"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""a908e42f-b408-4f1a-878e-dc8fb53ed021""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/"",""args"":""tziki=tziki"",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""_nMWifctU2zl_ZHOSvkuWlO6BW6AJjXHI-Uc1L1m3dkOJczRCckutQ==""},""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
